trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
182,82.41758241758241,39183.25,783665.0,215.29258241758242,0.22,0.81
210,81.9047619047619,39110.25,782205.0,186.23928571428573,0.26,0.73
194,82.9896907216495,38996.5,779930.0,201.01288659793815,0.24,0.78
188,82.97872340425532,38982.0,779640.0,207.35106382978722,0.22,0.78
174,81.60919540229885,38958.25,779165.0,223.89798850574712,0.24,0.85
192,82.29166666666666,38938.0,778760.0,202.80208333333334,0.24,0.79
186,82.25806451612904,38923.5,778470.0,209.26612903225808,0.22,0.79
197,82.74111675126903,38895.75,777915.0,197.44035532994923,0.25,0.77
191,82.19895287958116,38882.75,777655.0,203.57460732984293,0.23,0.77
164,80.48780487804879,38840.5,776810.0,236.83231707317074,0.22,0.86
187,81.81818181818183,38839.25,776785.0,207.69652406417111,0.23,0.8
82,79.26829268292683,38743.0,774860.0,472.4756097560976,0.12,0.94
203,83.2512315270936,38707.25,774145.0,190.67610837438423,0.25,0.76
203,83.2512315270936,38584.75,771695.0,190.07266009852216,0.25,0.75
209,81.3397129186603,38576.0,771520.0,184.57416267942583,0.25,0.72
209,81.3397129186603,38576.0,771520.0,184.57416267942583,0.25,0.71
203,83.2512315270936,38568.5,771370.0,189.99261083743843,0.24,0.74
210,80.95238095238095,38352.0,767040.0,182.62857142857143,0.25,0.7
169,81.06508875739645,38337.25,766745.0,226.8476331360947,0.22,0.85
194,82.4742268041237,38293.5,765870.0,197.38917525773195,0.24,0.77
188,82.4468085106383,38279.0,765580.0,203.61170212765958,0.22,0.77
190,82.10526315789474,38250.0,765000.0,201.31578947368422,0.24,0.8
122,81.9672131147541,38240.5,764810.0,313.4467213114754,0.19,0.92
184,82.06521739130434,38235.5,764710.0,207.8016304347826,0.22,0.8
123,81.30081300813008,38222.75,764455.0,310.7540650406504,0.2,0.92
113,82.30088495575221,38206.75,764135.0,338.1128318584071,0.19,0.93
200,83.0,38105.0,762100.0,190.525,0.24,0.76
116,81.89655172413794,38102.25,762045.0,328.4676724137931,0.21,0.93
87,78.16091954022988,38084.25,761685.0,437.75,0.15,0.95
200,83.0,38028.5,760570.0,190.1425,0.23,0.74
200,83.0,37982.5,759650.0,189.9125,0.24,0.75
